,X,Y,H
1770,683731.5065555501,5092097.5033333115,-0.6058888920000343
1771,683730.7068333281,5092097.674999978,-0.6025555590000342
1772,683729.8954444391,5092097.805555535,-0.5831111150000342
1773,683729.0448888831,5092097.853055535,-0.5689444480000342
1774,683728.1601666611,5092097.784444424,-0.5572777810000342
1775,683727.2648888831,5092097.676666646,-0.5395000030000342
1776,683726.3632222161,5092097.5608333135,-0.5183888920000342
1777,683725.4568333272,5092097.450277758,-0.5136666700000342
1778,683724.5526666602,5092097.348611091,-0.5170000030000342
1779,683723.6504444382,5092097.278888869,-0.5000555590000343
1780,683722.7596111052,5092097.222777758,-0.48005555900003427
1781,683721.8626666612,5092097.157777757,-0.4547777810000343
1782,683720.9543333282,5092097.074444424,-0.43922222500003427
1783,683720.0326666612,5092096.901388869,-0.41227778100003426
1784,683719.1104444392,5092096.514722202,-0.38505555900003424
1785,683718.2351666612,5092095.886388869,-0.37922222600003425
1786,683717.4612777722,5092095.008888869,-0.3553333370000342
1787,683716.8659999942,5092093.905555536,-0.3358888930000342
1788,683716.5293333272,5092092.619722203,-0.30200000400003424
1789,683716.4965555492,5092091.241944426,-0.2806111150000342
1790,683716.7068333272,5092089.820277759,-0.2583888930000342
1791,683717.0154444382,5092088.3769444255,-0.2428333370000342
1792,683717.3257222162,5092086.954722203,-0.2347777810000342
1793,683717.5976666602,5092085.536944426,-0.2186666700000342
1794,683717.8365555492,5092084.124999981,-0.2045000030000342
1795,683718.1223888822,5092082.735833314,-0.18672222500003421
1796,683718.5529444382,5092081.393611092,-0.1745000030000342
1797,683719.1554444382,5092080.124999981,-0.1633888920000342
1798,683719.7773888822,5092078.864999982,-0.14950000300003422
1799,683720.2954444382,5092077.583888871,-0.13172222500003422
1800,683720.6821111052,5092076.288611093,-0.11977778100003422
1801,683721.0209999941,5092075.001666648,-0.09561111400003422
1802,683721.4243333271,5092073.72777776,-0.08311111400003422
1803,683721.93266666,5092072.451111092,-0.06227778100003423
1804,683722.493777771,5092071.166944426,-0.045333337000034224
1805,683723.00266666,5092069.827777758,-0.03588889300003423
1806,683723.462388882,5092068.456111091,-0.03477778200003423
1807,683723.9079444379,5092067.063333313,-0.02311111500003423
1808,683724.3768333269,5092065.649722202,-0.029777782000034232
1809,683724.9051666599,5092064.246666646,-0.03172222600003423
1810,683725.4759999928,5092062.837499979,-0.008666670000034227
1811,683726.0646111039,5092061.426666646,0.011055551999965774
1812,683726.6557222148,5092060.007777757,0.022444440999965773
1813,683727.2523888819,5092058.591666646,0.039944440999965775
1814,683727.8693333259,5092057.186666646,0.05716666299996577
1815,683728.5165555478,5092055.810277757,0.07466666299996577
1816,683729.2029444368,5092054.446944424,0.08383332999996577
1817,683729.9065555478,5092053.092777757,0.10216666299996577
1818,683730.5973888808,5092051.729999979,0.12438888499996577
1819,683731.2932222137,5092050.375833312,0.14605555199996578
1820,683732.0329444357,5092049.061944423,0.1560555519999658
1821,683732.8423888797,5092047.8019444235,0.16049999599996578
1822,683733.7062777687,5092046.57611109,0.1654999959999658
1823,683734.5965555467,5092045.3749999795,0.1791111069999658
1824,683735.5323888797,5092044.230555535,0.1896666629999658
1825,683736.5076666577,5092043.136944424,0.20383332999996578
1826,683737.5065555467,5092042.05999998,0.22744444099996577
1827,683738.4984999907,5092040.963333313,0.23272221899996579
1828,683739.4993333237,5092039.892777758,0.2474444409999658
1829,683740.5729444347,5092038.93361109,0.2696666629999658
1830,683741.7012777677,5092038.0572222015,0.2766111069999658
1831,683742.8057222116,5092037.155277758,0.2791111069999658
1832,683743.8146111006,5092036.156388869,0.2918888849999658
1833,683744.7587777675,5092035.169722201,0.3018888849999658
1834,683745.7196111005,5092034.207499979,0.3029999959999658
1835,683746.7234999895,5092033.253055535,0.3116111069999658
1836,683747.7071111004,5092032.238611091,0.3268888849999658
1837,683748.6018333224,5092031.137222202,0.3377222179999658
1838,683749.4529444334,5092030.038333313,0.34883332899996583
1839,683750.3504444334,5092029.024722202,0.36911110699996585
1840,683751.3137777664,5092028.062777758,0.38549999599996587
1841,683752.3007222104,5092027.09749998,0.3996666629999659
1842,683753.2009999885,5092026.018333313,0.4127222189999659
1843,683753.9773888774,5092024.828611091,0.4263333299999659
1844,683754.6668333214,5092023.591388869,0.4491111079999659
1845,683755.3668333214,5092022.348888869,0.4621666639999659
1846,683756.0815555434,5092021.083055536,0.4666111079999659
1847,683756.7662777654,5092019.787777758,0.48049999699996593
1848,683757.4118333214,5092018.476666647,0.49688888599996595
1849,683758.0790555434,5092017.188888869,0.5216111079999659
1850,683758.8326666544,5092015.964722202,0.5352222189999659
1851,683759.6987777654,5092014.801666646,0.5366111079999659
1852,683760.6084999874,5092013.634166646,0.544944440999966
1853,683761.4615555434,5092012.430555535,0.555499996999966
1854,683762.2718333213,5092011.230277756,0.555222218999966
1855,683763.1182222103,5092010.061388867,0.578277774999966
1856,683764.0454444323,5092008.962499978,0.5779999969999661
1857,683764.9657222102,5092007.810277756,0.581888885999966
1858,683765.7101666542,5092006.554444423,0.601888885999966
1859,683766.2134999871,5092005.224999979,0.601333329999966
1860,683766.5234999872,5092003.851388868,0.613555551999966
1861,683766.7015555432,5092002.459444424,0.610222218999966
1862,683766.7937777652,5092001.054444424,0.617444440999966
1863,683766.7940555433,5091999.638055535,0.6091111079999659
1864,683766.7343333212,5091998.216111091,0.614666663999966
1865,683766.6337777652,5091996.78749998,0.6279999969999659
1866,683766.4812777652,5091995.354722202,0.6504999969999659
1867,683766.2012777652,5091993.948611091,0.6693888859999658
1868,683765.7684999872,5091992.643611091,0.6732777749999658
1869,683765.2051666542,5091991.451388869,0.6754999969999658
1870,683764.5337777652,5091990.391111092,0.6877222189999658
1871,683763.7796110982,5091989.452777759,0.7029999969999657
1872,683762.9746110982,5091988.608333315,0.6918888859999658
1873,683762.1157222092,5091987.881944425,0.7168888859999658
1874,683761.2726666533,5091987.188333315,0.7102222189999658
1875,683760.4112777642,5091986.532499982,0.7632777749999659
1876,683759.5701666533,5091985.838055538,0.7496666639999658
1877,683758.7023888753,5091985.199444427,0.7613333309999658
1878,683757.8198888754,5091984.706944427,0.7296666639999658
1879,683756.9632222083,5091984.351944427,0.7029999969999658
1880,683756.1093333194,5091984.049999983,0.7091111079999658
1881,683755.2373888753,5091983.763333316,0.7782777749999658
1882,683754.3446110974,5091983.440555538,0.8010555529999658
1883,683753.4607222084,5091983.133888871,0.8138333309999658
1884,683752.5837777643,5091982.863333316,0.8243888869999658
1885,683751.6929444313,5091982.642222204,0.8493888869999658
1886,683750.8132222093,5091982.442499982,0.8702222199999659
1887,683749.9376666533,5091982.279722204,0.8466111089999658
1888,683749.0668333203,5091982.142222204,0.8324444419999658
1889,683748.1782222093,5091982.048888871,0.8377222199999658
1890,683747.3104444314,5091981.959999982,0.8641111089999658
1891,683746.4396110984,5091981.901944426,0.8416111089999658
1892,683745.5798888764,5091981.87638887,0.8577222199999658
1893,683744.7318333205,5091981.927222203,0.8588333309999658
1894,683743.9326666534,5091982.0002777595,0.8454999979999659
1895,683743.1204444314,5091982.0905555375,0.8452222199999659
1896,683742.3079444314,5091982.179166649,0.834944441999966
1897,683741.4882222094,5091982.292222205,0.859944441999966
1898,683740.6837777654,5091982.446944427,0.871055552999966
1899,683739.8762777654,5091982.596944427,0.855222219999966
1900,683739.0909999873,5091982.789166649,0.8649444419999659
1901,683738.3298888763,5091982.989166649,0.8799444419999659
1902,683737.5679444323,5091983.183611093,0.8979999979999659
1903,683736.7993333213,5091983.362499982,0.9191111089999658
1904,683736.0343333213,5091983.5541666495,0.9385555529999658
1905,683735.2887777652,5091983.791944427,0.9452222199999658
1906,683734.5932222093,5091984.076111094,0.9591111089999658
1907,683733.9598888763,5091984.402499983,0.9713333309999658
1908,683733.3662777652,5091984.787777761,0.9879999979999657
1909,683732.7962777653,5091985.164722205,0.9946666649999657
1910,683732.2198888763,5091985.563333316,1.0054999979999657
1911,683731.6115555433,5091985.948055537,1.0202222199999658
1912,683731.0101666542,5091986.343611093,1.0449444419999658
1913,683730.4479444323,5091986.782499982,1.0613333309999657
1914,683729.9682222103,5091987.261388871,1.0621666639999658
1915,683729.5451666543,5091987.774999982,1.086888885999966
1916,683729.1173888763,5091988.276666649,1.1035555529999659
1917,683728.6587777652,5091988.753888871,1.1088333309999658
1918,683728.1529444322,5091989.226388871,1.1132777749999658
1919,683727.6671110992,5091989.707499982,1.1374444419999659
1920,683727.2268333213,5091990.199722203,1.136333330999966
1921,683726.7987777652,5091990.715555537,1.144944441999966
1922,683726.3515555433,5091991.208055536,1.136611108999966
1923,683725.8648888762,5091991.671388869,1.130222219999966
1924,683725.2996110982,5091992.106666647,1.124388886999966
1925,683724.6959999873,5091992.515555535,1.1399444429999661
1926,683724.0921110983,5091992.905833313,1.1518888869999662
1927,683723.4793333204,5091993.299722202,1.1627222199999663
1928,683722.8676666534,5091993.686388869,1.1724444419999662
1929,683722.2248888754,5091994.05361109,1.1824444419999662
1930,683721.5504444314,5091994.38111109,1.1893888859999662
1931,683720.8457222093,5091994.703888868,1.1854999969999662
1932,683720.1648888763,5091995.08611109,1.1891111079999663
1933,683719.5840555433,5091995.56361109,1.1993888859999664
1934,683719.0421110993,5091996.046666646,1.2054999969999665
1935,683718.4632222103,5091996.474999979,1.2054999969999665
1936,683717.7821110993,5091996.812222201,1.2118888859999664
1937,683716.9971110993,5091996.990555534,1.2188333299999663
1938,683716.1598888773,5091997.12361109,1.2191111079999664
1939,683715.3448888774,5091997.308055534,1.2385555519999663
1940,683714.6098888774,5091997.558055534,1.2441111079999663
1941,683713.9584999884,5091997.840555534,1.2529999969999663
1942,683713.2996110994,5091998.105277756,1.2646666639999664
1943,683712.6229444324,5091998.372499978,1.2763333309999665
1944,683711.9515555435,5091998.662499978,1.2838333309999665
1945,683711.3076666545,5091998.988611089,1.2835555529999665
1946,683710.6629444325,5091999.327777756,1.2821666639999665
1947,683710.0190555435,5091999.640277756,1.2843888859999666
1948,683709.3487777655,5091999.938888867,1.2966111079999665
1949,683708.6559999875,5092000.176666645,1.3041111079999665
1950,683707.9368333205,5092000.408333313,1.3141111079999666
1951,683707.2240555425,5092000.6683333125,1.3310555519999665
1952,683706.5668333205,5092000.947222201,1.3493888849999665
1953,683705.9373888766,5092001.243333312,1.3616111069999663
1954,683705.3243333206,5092001.564722201,1.3627222179999663
1955,683704.7026666536,5092001.869444422,1.3732777739999662
1956,683704.0651666536,5092002.168055533,1.3788333299999662
1957,683703.3943333206,5092002.419999978,1.3863333299999663
1958,683702.6809999875,5092002.644444422,1.3938333299999663
1959,683701.9634999875,5092002.866388866,1.4010555519999663
1960,683701.2951666545,5092003.141111088,1.4146666629999662
1961,683700.7240555435,5092003.512499977,1.4107777739999663
1962,683700.2034999875,5092003.90083331,1.4204999959999662
1963,683699.6684999875,5092004.269444421,1.4241111069999661
1964,683699.0923888765,5092004.613611088,1.422444439999966
1965,683698.5187777655,5092004.969999977,1.4160555509999662
1966,683698.0009999875,5092005.357499978,1.4202222179999662
1967,683697.5040555435,5092005.731388867,1.4343888849999662
1968,683696.9748888764,5092006.098888867,1.4377222179999662
1969,683696.4048888765,5092006.462777755,1.4374444399999662
1970,683695.8371110985,5092006.842222199,1.443833328999966
1971,683695.3165555424,5092007.2669444205,1.4457777729999661
1972,683694.8082222095,5092007.705277753,1.4413333289999661
1973,683694.2990555424,5092008.141111086,1.4335555509999662
1974,683693.7765555425,5092008.57305553,1.4357777729999663
1975,683693.2732222095,5092009.02555553,1.4441111059999663
1976,683692.8315555425,5092009.523055529,1.4541111059999663
1977,683692.4307222095,5092010.029444418,1.4649444389999662
1978,683692.0390555426,5092010.543611085,1.4643888829999663
1979,683691.6321110985,5092011.043611085,1.4638333269999664
1980,683691.2043333205,5092011.534999974,1.4729999939999663
1981,683690.7632222095,5092012.016666641,1.4732777719999663
1982,683690.3134999875,5092012.511666642,1.4885555499999663
1983,683689.8746110984,5092012.99055553,1.4999444389999663
1984,683689.4309999874,5092013.465277753,1.4957777719999663
1985,683688.9557222094,5092013.915555531,1.4996666609999663
1986,683688.4612777655,5092014.348055531,1.5032777719999664
1987,683687.9821110985,5092014.798611088,1.5121666609999664
1988,683687.5087777654,5092015.296944421,1.5243888829999663
1989,683687.0757222094,5092015.813611087,1.5260555499999664
1990,683686.6387777654,5092016.348888866,1.5327222169999664
1991,683686.1829444325,5092016.882777754,1.5313333279999664
1992,683685.7321110995,5092017.408888865,1.5307777719999665
1993,683685.3001666556,5092017.915277754,1.5302222159999666
1994,683684.8459999886,5092018.395555532,1.5368888829999665
1995,683684.3607222106,5092018.856666642,1.5399444389999666
1996,683683.8590555436,5092019.284444421,1.5524444389999665
1997,683683.4107222105,5092019.699999977,1.5646666609999664
1998,683683.0343333215,5092020.125277755,1.5774444389999664
1999,683682.6754444325,5092020.557499977,1.5913333279999664
2000,683682.2815555435,5092020.974722199,1.6038333279999664
2001,683681.8282222105,5092021.404444421,1.6116111059999663
2002,683681.3634999886,5092021.865555531,1.6218888839999663
2003,683680.9237777665,5092022.383611088,1.6307777729999664
2004,683680.5084999885,5092022.91944442,1.6382777729999665
2005,683680.0987777665,5092023.457222198,1.6513333289999665
2006,683679.6687777664,5092023.99194442,1.6577222179999664
2007,683679.1912777664,5092024.478888864,1.6679999959999665
2008,683678.6471110993,5092024.918888864,1.6738333289999665
2009,683678.0482222104,5092025.310833308,1.6885555509999666
2010,683677.3921110993,5092025.630833308,1.6999444399999666
2011,683676.7565555433,5092025.868888864,1.7046666619999666
2012,683676.1940555433,5092026.193055531,1.7054999949999667
2013,683675.7748888762,5092026.615277753,1.7149444389999668
2014,683675.4593333203,5092027.09444442,1.7227222169999667
2015,683675.1634999872,5092027.5688888645,1.7318888839999667
2016,683674.8059999872,5092028.03194442,1.7446666619999667
2017,683674.3704444312,5092028.47944442,1.7593888839999667
2018,683673.9268333202,5092028.937499976,1.7641111059999668
2019,683673.5171110982,5092029.433611087,1.7643888839999669
2020,683673.1268333201,5092029.946666643,1.7682777729999668
2021,683672.6951666531,5092030.428611087,1.7907777729999668
2022,683672.1962777642,5092030.8883333085,1.8093888839999668
2023,683671.6523888751,5092031.337499975,1.8202222169999667
2024,683671.1401666531,5092031.781388864,1.8368888839999666
2025,683670.6637777641,5092032.241666642,1.8443888839999667
2026,683670.220166653,5092032.745277753,1.8521666619999666
2027,683669.80933332,5092033.288333309,1.8613333289999665
2028,683669.541555542,5092033.90194442,1.8785555509999665
2029,683669.479888875,5092034.564999976,1.8957777729999665
2030,683669.5207222081,5092035.186666643,1.9079999949999664
2031,683669.528222208,5092035.789444421,1.9157777729999663
2032,683669.485722208,5092036.406666643,1.9279999949999662
2033,683669.4621110971,5092037.0324999755,1.9443888839999661
2034,683669.5121110971,5092037.684722197,1.9557777729999661
2035,683669.6040555411,5092038.318611086,1.9671666619999661
2036,683669.6809999851,5092038.952777754,1.9832777729999662
2037,683669.7929444291,5092039.613888864,1.9816111059999661
2038,683670.046277762,5092040.290555531,1.986888883999966
2039,683670.498777762,5092040.921666642,1.993833327999966
2040,683671.166277762,5092041.45555553,2.006888883999966
2041,683671.964333318,5092041.879999974,2.022999994999966
2042,683672.7404444291,5092042.2752777515,2.0329999949999658
2043,683673.4112777621,5092042.722499973,2.042444438999966
2044,683673.8962777621,5092043.25416664,2.051055549999966
2045,683674.2793333181,5092043.83916664,2.048277771999966
2046,683674.6382222071,5092044.446944418,2.057166660999966
2047,683674.9904444291,5092045.071388862,2.065777771999966
2048,683675.3126666511,5092045.72416664,2.069666660999966
2049,683675.575999984,5092046.391944418,2.082722216999966
2050,683675.780166651,5092047.07666664,2.100222216999966
2051,683675.95155554,5092047.762222196,2.108555549999966
2052,683676.098499984,5092048.441111085,2.105222216999966
2053,683676.219888873,5092049.123333307,2.107444438999966
2054,683676.3032222061,5092049.79666664,2.111888882999966
2055,683676.3868333171,5092050.474999973,2.122722215999966
2056,683676.4815555391,5092051.158055529,2.127999993999966
2057,683676.5848888721,5092051.844722196,2.139111104999966
2058,683676.6532222051,5092052.533333307,2.159388882999966
2059,683676.6665555381,5092053.210555529,2.1496666609999657
2060,683676.6679444271,5092053.890277751,2.1554999939999657
2061,683676.6765555381,5092054.568611084,2.147166660999966
2062,683676.6876666491,5092055.2386110835,2.1543888829999656
2063,683676.7012777601,5092055.918333305,2.1671666609999654
2064,683676.7296110931,5092056.595833305,2.1732777719999654
2065,683676.7896110931,5092057.277499972,2.1793888829999655
2066,683676.9034999821,5092057.950277749,2.1741111049999655
2067,683677.1196110931,5092058.6291666385,2.1777222159999656
2068,683677.372388871,5092059.289722195,2.184388882999966
2069,683677.6098888711,5092059.939444417,2.1807777719999657
2070,683677.7848888711,5092060.602499973,2.1868888829999658
2071,683677.9112777602,5092061.267777751,2.192999993999966
2072,683678.0290555381,5092061.936388862,2.198833326999966
2073,683678.1587777601,5092062.608055529,2.2035555489999656
2074,683678.2979444271,5092063.2752777515,2.2096666599999657
2075,683678.4021110941,5092063.939722195,2.2143888819999655
2076,683678.501555538,5092064.616111084,2.2116111039999655
2077,683678.659888871,5092065.300277751,2.2104999929999654
2078,683678.8734999821,5092065.957777751,2.203833325999965
2079,683679.1046110931,5092066.603055528,2.2021666589999653
2080,683679.2982222041,5092067.258611084,2.1904999919999653
2081,683679.4582222041,5092067.928611084,2.1863333249999655
2082,683679.6112777601,5092068.613333306,2.1877222139999652
2083,683679.7565555382,5092069.30027775,2.184111102999965
2084,683679.8868333162,5092069.97277775,2.189388880999965
2085,683679.9907222051,5092070.649999972,2.189111102999965
2086,683680.0601666492,5092071.318611084,2.185499991999965
2087,683680.1209999821,5092071.98416664,2.188833324999965
2088,683680.1684999821,5092072.643055528,2.180499991999965
2089,683680.2209999821,5092073.30166664,2.1791111029999652
2090,683680.2657222041,5092073.957777751,2.1829999919999654
2091,683680.3343333151,5092074.636388862,2.1907777699999653
2092,683680.4646110932,5092075.309999973,2.184388880999965
2093,683680.7304444262,5092075.9747221945,2.186055547999965
2094,683681.1690555372,5092076.607222195,2.185777769999965
2095,683681.7682222042,5092077.167222194,2.193555547999965
2096,683682.5254444262,5092077.626388862,2.190499991999965
2097,683683.4054444262,5092078.003055529,2.193277769999965
2098,683684.4015555372,5092078.265833307,2.1921666589999647
2099,683685.4793333153,5092078.40166664,2.1896666589999647
2100,683686.5793333153,5092078.4488888625,2.1885555479999645
2101,683687.6432222043,5092078.498333306,2.1857777699999645
2102,683688.6743333153,5092078.616944417,2.1793888809999644
2103,683689.6862777594,5092078.784722195,2.1746666589999646
2104,683690.7340555374,5092078.913888862,2.1657777699999645
2105,683691.8162777594,5092078.946111084,2.1716111029999645
2106,683692.8848888704,5092078.934444417,2.1754999919999647
2107,683693.9054444265,5092078.968055529,2.164666658999965
2108,683694.8465555374,5092079.137222196,2.169111102999965
2109,683695.6979444264,5092079.450833307,2.168833324999965
2110,683696.5704444265,5092079.771111085,2.169944435999965
2111,683697.5279444265,5092079.951388863,2.181888879999965
2112,683698.5132222045,5092079.991666641,2.1799444359999653
2113,683699.5668333155,5092079.942777752,2.1810555469999655
2114,683700.6682222045,5092079.807777752,2.1743888799999653
2115,683701.8009999825,5092079.507499974,2.1727222129999655
2116,683702.8882222045,5092078.93055553,2.1860555459999653
2117,683703.8232222046,5092078.084722197,2.179388878999965
2118,683704.5696110936,5092077.038888863,2.170777767999965
2119,683705.0943333156,5092075.840833307,2.172999989999965
2120,683705.3893333157,5092074.556944419,2.171888878999965
2121,683705.5834999826,5092073.2838888625,2.166888878999965
2122,683705.7932222045,5092072.024166641,2.146333322999965
2123,683706.0709999825,5092070.7405555295,2.153277766999965
2124,683706.3732222045,5092069.421944419,2.125222210999965
2125,683706.6093333155,5092068.074166641,2.132999988999965
2126,683706.7451666485,5092066.734999973,2.1318888779999647
2127,683706.8765555376,5092065.414444418,2.127166655999965
2128,683707.1001666486,5092064.099999974,2.1457777669999647
2129,683707.4143333157,5092062.755277752,2.1385555449999645
2130,683707.7865555377,5092061.403611085,2.1613333229999645
2131,683708.1607222047,5092060.039722197,2.1549444339999644
2132,683708.5534999827,5092058.667499974,2.1463333229999644
2133,683708.9851666497,5092057.296388864,2.1438333229999644
2134,683709.4737777606,5092055.920555531,2.1546666559999643
2135,683709.9918333166,5092054.541111087,2.1618888779999645
2136,683710.4587777606,5092053.130277755,2.1641110999999644
2137,683710.8076666496,5092051.713333311,2.1704999889999645
2138,683711.0921110936,5092050.3322222,2.1782777669999644
2139,683711.3998888716,5092048.974999978,2.1702222109999645
2140,683711.8059999826,5092047.639999978,2.1688333219999647
2141,683712.2434999826,5092046.299166645,2.186888877999965
2142,683712.5909999827,5092044.930833312,2.2027222109999647
2143,683712.7940555387,5092043.546944423,2.2213333219999645
2144,683712.9423888717,5092042.183055534,2.2252222109999646
2145,683713.1634999827,5092040.848333312,2.2299444329999645
2146,683713.5198888717,5092039.527499979,2.2410555439999644
2147,683713.9637777607,5092038.228888868,2.2410555439999644
2148,683714.3962777607,5092036.925277757,2.2585555439999645
2149,683714.7721110937,5092035.589444424,2.2882777659999647
2150,683715.1398888717,5092034.2430555355,2.3085555439999648
2151,683715.4971110937,5092032.853888868,2.3171666549999648
2152,683715.8229444267,5092031.43861109,2.321055543999965
2153,683716.0690555377,5092030.007499979,2.332722210999965
2154,683716.2557222047,5092028.517777757,2.332999988999965
2155,683716.3840555376,5092026.973333313,2.338833321999965
2156,683716.5196110937,5092025.398333313,2.357722210999965
2157,683716.6504444267,5092023.81999998,2.369944432999965
2158,683716.7429444267,5092022.249722201,2.363277765999965
2159,683716.8726666487,5092020.718333312,2.381055543999965
2160,683717.0793333157,5092019.230277756,2.385499987999965
2161,683717.2865555377,5092017.7547222,2.3838333209999654
2162,683717.4204444267,5092016.303055533,2.3860555429999653
2163,683717.5198888707,5092014.8897222,2.3918888759999652
2164,683717.6573888706,5092013.500555533,2.4063333199999652
2165,683717.8157222036,5092012.095833311,2.406055541999965
2166,683717.9318333146,5092010.687499978,2.4235555419999653
2167,683717.9587777586,5092009.311388867,2.4188333199999654
2168,683717.9484999806,5092007.976944423,2.4343888759999652
2169,683718.0718333136,5092006.68111109,2.4518888759999653
2170,683718.3637777575,5092005.394444423,2.4521666539999654
2171,683718.7379444245,5092004.088888867,2.4618888759999655
2172,683719.1446110915,5092002.776388867,2.4621666539999656
2173,683719.5509999804,5092001.45083331,2.4785555429999655
2174,683719.8484999804,5092000.090555533,2.4868888759999654
2175,683720.0007222024,5091998.724166644,2.4902222089999655
2176,683719.9740555354,5091997.368333311,2.5127222089999655
2177,683719.8421110914,5091996.038888867,2.5321666529999654
2178,683719.6504444244,5091994.727499978,2.5204999859999653
2179,683719.4271110913,5091993.433611088,2.5007777639999653
2180,683719.1587777584,5091992.174999977,2.4960555419999655
2181,683718.7371110914,5091990.998333311,2.4988333199999655
2182,683718.1696110914,5091990.007499978,2.4721666529999653
2183,683717.4701666473,5091989.276944422,2.4954999859999654
2184,683716.6996110913,5091988.791111089,2.5041110969999654
2185,683715.9334999803,5091988.5605555335,2.5152222079999653
2186,683715.2515555363,5091988.594999977,2.548277763999965
2187,683714.7557222033,5091988.844999977,2.562444430999965
2188,683714.5093333143,5091989.245277755,2.5746666529999653
2189,683714.4971110922,5091989.7358333105,2.587444430999965
2190,683714.6321110922,5091990.218055532,2.589666652999965
2191,683714.8684999812,5091990.71833331,2.593277763999965
2192,683715.1987777592,5091991.208888866,2.593277763999965
2193,683715.5521110923,5091991.689166644,2.6027222079999652
2194,683715.8834999813,5091992.144166644,2.615777763999965
2195,683716.2043333142,5091992.608611087,2.620499985999965
2196,683716.5707222032,5091993.0638888655,2.640777763999965
2197,683717.1223888702,5091993.449722199,2.659666652999965
2198,683717.7743333143,5091993.744444421,2.6588333199999648
2199,683718.4771110923,5091993.998888864,2.6496666529999646
2200,683719.2346110923,5091994.278055531,2.6624444309999644
2201,683720.0159999812,5091994.556388864,2.6635555419999646
2202,683720.8090555372,5091994.845277754,2.6588333199999648
2203,683721.6357222042,5091995.16833331,2.6666110979999647
2204,683722.5129444263,5091995.483888865,2.6638333199999646
2205,683723.4393333152,5091995.756111087,2.676333319999965
2206,683724.3959999823,5091995.990277754,2.6866110979999647
2207,683725.3240555383,5091996.2374999765,2.718833319999965
2208,683726.2287777603,5091996.522222199,2.7177222089999646
2209,683727.1315555383,5091996.829722199,2.7363333199999644
2210,683728.0532222053,5091997.112222198,2.729111097999964
2211,683728.9354444273,5091997.387222199,2.719388875999964
2212,683729.8412777603,5091997.710555532,2.729666653999964
2213,683730.7582222043,5091998.036666643,2.711055542999964
2214,683731.6773888713,5091998.325833309,2.711055542999964
2215,683732.6748888714,5091998.57083331,2.729944431999964
2216,683733.6734999823,5091998.784722199,2.733277764999964
2217,683734.6387777603,5091999.031944421,2.725499986999964
2218,683735.6173888713,5091999.291388866,2.728277764999964
2219,683736.6079444273,5091999.516111088,2.731611097999964
2220,683737.6107222053,5091999.662777755,2.7068888759999643
2221,683738.6501666493,5091999.778611088,2.7193888759999645
2222,683739.7379444273,5091999.841388866,2.7102222089999644
2223,683740.8396110943,5091999.8833333105,2.7127222089999643
2224,683741.9404444273,5091999.91083331,2.7354999869999643
2225,683743.0365555383,5091999.9563888665,2.7532777649999645
2226,683744.1215555383,5092000.04583331,2.7649444319999645
2227,683745.2243333163,5092000.139722199,2.7793888759999645
2228,683746.3740555383,5092000.156944421,2.7916110979999647
2229,683747.5071110943,5092000.099444421,2.7877222089999645
2230,683748.6048888724,5092000.055555532,2.7652222089999645
2231,683749.6532222054,5092000.123611088,2.7674444309999644
2232,683750.6762777613,5092000.286111088,2.7621666529999644
2233,683751.6271110943,5092000.532777755,2.7782777639999643
2234,683752.5612777614,5092000.801388865,2.806055541999964
2235,683753.4757222054,5092001.091388865,2.816333319999964
2236,683754.3365555383,5092001.430555533,2.849388875999964
2237,683755.2043333163,5092001.786944422,2.829666653999964
2238,683755.9190555383,5092002.081388866,2.858833320999964
2239,683756.5443333163,5092002.26583331,2.875777764999964
2240,683757.1501666493,5092002.331666643,2.894388875999964
2241,683757.7398888712,5092002.284166642,2.9049444319999638
2242,683758.2923888712,5092002.15694442,2.936333320999964
2243,683758.8221110932,5092001.9422221985,2.926055542999964
2244,683759.4643333153,5092001.723611088,2.939944431999964
2245,683760.3079444263,5092001.491111088,2.9502222099999638
2246,683761.2982222043,5092001.202222198,2.981611098999964
2247,683762.3596110933,5092000.806944421,2.982722209999964
2248,683763.4468333153,5092000.371666643,2.9616110989999638
2249,683764.5326666483,5092000.016111087,2.948277765999964
2250,683765.6215555372,5091999.792222198,2.948555543999964
2251,683766.6821110932,5091999.744722198,2.955499987999964
2252,683767.7223888712,5091999.826388865,2.9849444319999643
2253,683768.7171110932,5091999.984444421,3.001333320999964
2254,683769.6348888712,5092000.23083331,2.966611098999964
2255,683770.4643333153,5092000.597499977,2.983277765999964
2256,683771.2279444262,5092001.068888865,3.0268888769999642
2257,683771.9001666482,5092001.591388865,3.0335555439999644
2258,683772.4101666482,5092002.1349999765,3.0138333219999645
2259,683772.8243333152,5092002.752499976,3.0174444329999646
2260,683773.0957222043,5092003.397777754,3.0304999889999644
2261,683773.1621110933,5092004.021111087,3.0241110999999643
2262,683773.0162777603,5092004.620833309,3.0224444329999645
2263,683772.6826666492,5092005.153611087,3.0266110999999642
2264,683772.2340555382,5092005.612222198,3.036611099999964
2265,683771.7687777602,5092006.053055531,3.061611099999964
2266,683771.3493333162,5092006.515833309,3.084388877999964
2267,683770.9654444272,5092006.9699999755,3.098555544999964
2268,683770.5543333162,5092007.407777754,3.118555544999964
2269,683770.0979444272,5092007.857222198,3.137722211999964
2270,683769.6484999831,5092008.290277754,3.144666655999964
2271,683769.2765555391,5092008.758055532,3.1427222119999643
